/Users/Project/Documents/Project/DataResting/IMG/center_2021_03_26_10_36_00_056.jpg, /Users/Project/Documents/Project/DataResting/IMG/left_2021_03_26_10_36_00_056.jpg, /Users/Project/Documents/Project/DataResting/IMG/right_2021_03_26_10_36_00_056.jpg, 0, 0, 0, 7.858816E-05
/Users/Project/Documents/Project/DataResting/IMG/center_2021_03_26_10_36_00_158.jpg, /Users/Project/Documents/Project/DataResting/IMG/left_2021_03_26_10_36_00_158.jpg, /Users/Project/Documents/Project/DataResting/IMG/right_2021_03_26_10_36_00_158.jpg, 0, 0, 0, 7.777711E-05
/Users/Project/Documents/Project/DataResting/IMG/center_2021_03_26_10_36_00_259.jpg, /Users/Project/Documents/Project/DataResting/IMG/left_2021_03_26_10_36_00_259.jpg, /Users/Project/Documents/Project/DataResting/IMG/right_2021_03_26_10_36_00_259.jpg, 0, 0, 0, 7.821032E-05
/Users/Project/Documents/Project/DataResting/IMG/center_2021_03_26_10_36_00_359.jpg, /Users/Project/Documents/Project/DataResting/IMG/left_2021_03_26_10_36_00_359.jpg, /Users/Project/Documents/Project/DataResting/IMG/right_2021_03_26_10_36_00_359.jpg, 0, 0, 0, 7.808876E-05
/Users/Project/Documents/Project/DataResting/IMG/center_2021_03_26_10_36_00_461.jpg, /Users/Project/Documents/Project/DataResting/IMG/left_2021_03_26_10_36_00_461.jpg, /Users/Project/Documents/Project/DataResting/IMG/right_2021_03_26_10_36_00_461.jpg, 0, 0, 0, 7.991788E-05
/Users/Project/Documents/Project/DataResting/IMG/center_2021_03_26_10_36_00_562.jpg, /Users/Project/Documents/Project/DataResting/IMG/left_2021_03_26_10_36_00_562.jpg, /Users/Project/Documents/Project/DataResting/IMG/right_2021_03_26_10_36_00_562.jpg, 0, 0, 0, 8.180374E-05
/Users/Project/Documents/Project/DataResting/IMG/center_2021_03_26_10_36_00_666.jpg, /Users/Project/Documents/Project/DataResting/IMG/left_2021_03_26_10_36_00_666.jpg, /Users/Project/Documents/Project/DataResting/IMG/right_2021_03_26_10_36_00_666.jpg, 0, 0, 0, 7.802252E-05
/Users/Project/Documents/Project/DataResting/IMG/center_2021_03_26_10_36_00_766.jpg, /Users/Project/Documents/Project/DataResting/IMG/left_2021_03_26_10_36_00_766.jpg, /Users/Project/Documents/Project/DataResting/IMG/right_2021_03_26_10_36_00_766.jpg, 0, 0, 0, 7.807829E-05
/Users/Project/Documents/Project/DataResting/IMG/center_2021_03_26_10_36_00_869.jpg, /Users/Project/Documents/Project/DataResting/IMG/left_2021_03_26_10_36_00_869.jpg, /Users/Project/Documents/Project/DataResting/IMG/right_2021_03_26_10_36_00_869.jpg, 0, 0, 0, 7.777435E-05
/Users/Project/Documents/Project/DataResting/IMG/center_2021_03_26_10_36_00_970.jpg, /Users/Project/Documents/Project/DataResting/IMG/left_2021_03_26_10_36_00_970.jpg, /Users/Project/Documents/Project/DataResting/IMG/right_2021_03_26_10_36_00_970.jpg, 0, 0, 0, 7.858368E-05
/Users/Project/Documents/Project/DataResting/IMG/center_2021_03_26_10_36_01_070.jpg, /Users/Project/Documents/Project/DataResting/IMG/left_2021_03_26_10_36_01_070.jpg, /Users/Project/Documents/Project/DataResting/IMG/right_2021_03_26_10_36_01_070.jpg, 0, 0, 0, 7.784715E-05
/Users/Project/Documents/Project/DataResting/IMG/center_2021_03_26_10_36_01_173.jpg, /Users/Project/Documents/Project/DataResting/IMG/left_2021_03_26_10_36_01_173.jpg, /Users/Project/Documents/Project/DataResting/IMG/right_2021_03_26_10_36_01_173.jpg, 0, 0, 0, 7.81143E-05
/Users/Project/Documents/Project/DataResting/IMG/center_2021_03_26_10_36_01_276.jpg, /Users/Project/Documents/Project/DataResting/IMG/left_2021_03_26_10_36_01_276.jpg, /Users/Project/Documents/Project/DataResting/IMG/right_2021_03_26_10_36_01_276.jpg, 0, 0, 0, 7.919186E-05
/Users/Project/Documents/Project/DataResting/IMG/center_2021_03_26_10_36_01_377.jpg, /Users/Project/Documents/Project/DataResting/IMG/left_2021_03_26_10_36_01_377.jpg, /Users/Project/Documents/Project/DataResting/IMG/right_2021_03_26_10_36_01_377.jpg, 0, 0, 0, 7.774632E-05
/Users/Project/Documents/Project/DataResting/IMG/center_2021_03_26_10_36_01_479.jpg, /Users/Project/Documents/Project/DataResting/IMG/left_2021_03_26_10_36_01_479.jpg, /Users/Project/Documents/Project/DataResting/IMG/right_2021_03_26_10_36_01_479.jpg, -0.2198131, 0.2198131, 0, 0.1478765
/Users/Project/Documents/Project/DataResting/IMG/center_2021_03_26_10_36_01_580.jpg, /Users/Project/Documents/Project/DataResting/IMG/left_2021_03_26_10_36_01_580.jpg, /Users/Project/Documents/Project/DataResting/IMG/right_2021_03_26_10_36_01_580.jpg, -0.2388811, 0.522279, 0, 0.5330907
/Users/Project/Documents/Project/DataResting/IMG/center_2021_03_26_10_36_01_680.jpg, /Users/Project/Documents/Project/DataResting/IMG/left_2021_03_26_10_36_01_680.jpg, /Users/Project/Documents/Project/DataResting/IMG/right_2021_03_26_10_36_01_680.jpg, 0, 0.825816, 0, 1.412204
/Users/Project/Documents/Project/DataResting/IMG/center_2021_03_26_10_36_01_781.jpg, /Users/Project/Documents/Project/DataResting/IMG/left_2021_03_26_10_36_01_781.jpg, /Users/Project/Documents/Project/DataResting/IMG/right_2021_03_26_10_36_01_781.jpg, 0, 1, 0, 2.569913
/Users/Project/Documents/Project/DataResting/IMG/center_2021_03_26_10_36_01_881.jpg, /Users/Project/Documents/Project/DataResting/IMG/left_2021_03_26_10_36_01_881.jpg, /Users/Project/Documents/Project/DataResting/IMG/right_2021_03_26_10_36_01_881.jpg, 0, 1, 0, 3.741783
/Users/Project/Documents/Project/DataResting/IMG/center_2021_03_26_10_36_01_982.jpg, /Users/Project/Documents/Project/DataResting/IMG/left_2021_03_26_10_36_01_982.jpg, /Users/Project/Documents/Project/DataResting/IMG/right_2021_03_26_10_36_01_982.jpg, 0, 1, 0, 4.911278
/Users/Project/Documents/Project/DataResting/IMG/center_2021_03_26_10_36_02_083.jpg, /Users/Project/Documents/Project/DataResting/IMG/left_2021_03_26_10_36_02_083.jpg, /Users/Project/Documents/Project/DataResting/IMG/right_2021_03_26_10_36_02_083.jpg, -0.2186308, 1, 0, 6.059427
/Users/Project/Documents/Project/DataResting/IMG/center_2021_03_26_10_36_02_183.jpg, /Users/Project/Documents/Project/DataResting/IMG/left_2021_03_26_10_36_02_183.jpg, /Users/Project/Documents/Project/DataResting/IMG/right_2021_03_26_10_36_02_183.jpg, -0.3935491, 1, 0, 7.167585
/Users/Project/Documents/Project/DataResting/IMG/center_2021_03_26_10_36_02_284.jpg, /Users/Project/Documents/Project/DataResting/IMG/left_2021_03_26_10_36_02_284.jpg, /Users/Project/Documents/Project/DataResting/IMG/right_2021_03_26_10_36_02_284.jpg, -0.0938251, 1, 0, 8.304389
